1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB00.AIM, 0.271611, 0.306448, 0.307954, 0.279498, 0.622157, 0.616948, 0.573321, 0.211439, 0.211562, 0.199519, 0.317800, 0.301672, 0.245178, 1.465774, 1.526994, 1.770436, 0.237578, 0.218432, 0.167802, 1.439408, 1.519160, 1.913128, 0.692800, 0.278560, 0.130537, 1.080777, 1.163892, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB01.AIM, 0.270014, 0.305896, 0.304817, 0.279046, 0.621864, 0.609416, 0.570628, 0.211561, 0.208643, 0.198775, 0.312136, 0.298958, 0.243222, 1.493446, 1.504542, 1.765173, 0.232177, 0.217831, 0.166572, 1.468422, 1.492877, 1.915167, 0.720193, 0.320856, 0.126372, 1.380816, 1.151052, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB02.AIM, 0.279347, 0.298933, 0.301058, 0.275452, 0.599393, 0.587689, 0.560358, 0.204700, 0.201001, 0.194201, 0.297417, 0.301465, 0.243769, 1.456589, 1.380796, 1.653114, 0.216324, 0.219808, 0.167068, 1.440736, 1.367710, 1.751714, 0.677698, 0.245860, 0.134461, 0.438976, 1.207568, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB03.AIM, 0.290799, 0.290164, 0.296005, 0.266326, 0.570994, 0.573278, 0.543339, 0.193158, 0.196681, 0.191702, 0.303499, 0.291740, 0.212137, 1.305317, 1.356392, 2.280413, 0.227600, 0.209320, 0.138561, 1.278195, 1.350490, 3.960649, 0.673241, 0.253797, 0.128923, 0.599271, 1.156713, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB04.AIM, 0.296272, 0.292485, 0.294252, 0.268361, 0.580743, 0.574554, 0.543041, 0.196830, 0.197115, 0.189504, 0.302069, 0.285605, 0.227968, 1.349926, 1.391700, 1.754354, 0.223611, 0.202998, 0.151929, 1.323440, 1.388513, 1.995620, 0.692243, 0.284573, 0.123036, 1.267260, 1.121736, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB05.AIM, 0.289579, 0.301720, 0.300861, 0.279730, 0.609559, 0.596652, 0.568884, 0.209249, 0.206328, 0.195574, 0.291095, 0.275707, 0.258289, 1.544716, 1.583999, 1.558590, 0.206457, 0.191436, 0.180225, 1.546865, 1.616816, 1.585849, 0.694158, 0.229508, 0.141095, 0.364404, 1.289823, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB06.AIM, 0.291705, 0.303126, 0.304667, 0.278720, 0.603089, 0.598261, 0.565666, 0.208201, 0.203968, 0.196948, 0.285504, 0.306260, 0.239635, 1.548244, 1.409413, 1.780693, 0.199502, 0.223175, 0.161250, 1.567085, 1.390473, 1.965804, 0.702112, 0.236334, 0.139673, 0.419765, 1.266927, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB07.AIM, 0.299145, 0.299299, 0.300057, 0.276058, 0.589909, 0.582575, 0.563640, 0.201474, 0.196404, 0.195339, 0.295791, 0.326793, 0.242032, 1.419388, 1.277779, 1.719719, 0.212129, 0.248942, 0.163031, 1.405139, 1.249332, 1.861784, 0.722279, 0.350825, 0.115379, 1.342030, 1.102740, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB08.AIM, 0.306557, 0.296372, 0.296601, 0.278548, 0.582016, 0.579794, 0.574091, 0.196934, 0.197646, 0.198220, 0.306908, 0.299700, 0.249781, 1.337054, 1.353568, 1.691620, 0.226513, 0.216834, 0.169252, 1.309701, 1.335751, 1.793652, 0.724779, 0.330987, 0.117685, 1.328865, 1.108403, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB09.AIM, 0.312018, 0.300243, 0.298167, 0.281534, 0.591318, 0.587618, 0.572451, 0.200051, 0.199781, 0.196157, 0.311901, 0.300721, 0.263915, 1.361040, 1.385688, 1.523800, 0.229505, 0.216972, 0.182977, 1.332098, 1.364064, 1.539697, 0.743746, 0.334542, 0.118592, 1.201434, 1.093174, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07B-B/SUB10.AIM, 0.310185, 0.303868, 0.304466, 0.283916, 0.614358, 0.620455, 0.581007, 0.208679, 0.213188, 0.201313, 0.309859, 0.290923, 0.251561, 1.470760, 1.606807, 1.728611, 0.224667, 0.202539, 0.169208, 1.444806, 1.618116, 1.849574, 0.772738, 0.312434, 0.127302, 1.301390, 1.162598, 6300, 0.018000
