1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB00.AIM, 0.151465, 0.146836, 0.150818, 0.128425, 0.286580, 0.290837, 0.227947, 0.099207, 0.100850, 0.078477, 0.104059, 0.106983, 0.086711, 1.734882, 1.585983, 0.973183, 0.076590, 0.077659, 0.063786, 816.043849, 70.105344, 1.289585, 0.200255, 0.098000, 2.001298, 2.504426, 15.747442, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB01.AIM, 0.128027, 0.152580, 0.155662, 0.127736, 0.298611, 0.305675, 0.224791, 0.102689, 0.105639, 0.076891, 0.112464, 0.113497, 0.088434, 1.339064, 1.533393, 0.828399, 0.061113, 0.063517, 0.051770, 5.317292, 5.922131, 19.856941, 0.152265, 0.100695, 0.172332, 0.167780, 13.151111, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB02.AIM, 0.143611, 0.152267, 0.155375, 0.127785, 0.289265, 0.297213, 0.223075, 0.100208, 0.103698, 0.076312, 0.108788, 0.107452, 0.089301, 1.355427, 2.072806, 0.778654, 0.076768, 0.066262, 0.066432, 8.955127, 12.809337, 0.901170, 0.174938, 0.098000, 1.590707, 2.064957, 13.624602, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB03.AIM, 0.171900, 0.152738, 0.156390, 0.130577, 0.279269, 0.287290, 0.223105, 0.096175, 0.099817, 0.075847, 0.113540, 0.112505, 0.096702, 0.947774, 1.126450, 0.646471, 0.083201, 0.081196, 0.071931, 1.058490, 1.413051, 0.678317, 0.193672, 0.098001, 1.157981, 7.367117, 7.702108, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB04.AIM, 0.158524, 0.156284, 0.159347, 0.130747, 0.290923, 0.298781, 0.224604, 0.101015, 0.103963, 0.076645, 0.111964, 0.113615, 0.094118, 1.222282, 1.345319, 0.698033, 0.081595, 0.082558, 0.070213, 1.628601, 1.979238, 0.752741, 0.225564, 0.098000, 1.585292, 3.724315, 9.608135, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB05.AIM, 0.187751, 0.155828, 0.158403, 0.131086, 0.307748, 0.310201, 0.234160, 0.112184, 0.112715, 0.083551, 0.112182, 0.112714, 0.083551, 999.900725, 999.933502, 998.957894, 0.083496, 0.083925, 0.061657, 1000.000000, 999.999995, 998.237520, 0.673083, 0.098000, 511.983611, 30.402005, 31.023602, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB06.AIM, 0.219545, 0.155342, 0.158230, 0.130760, 0.294235, 0.295975, 0.225065, 0.104081, 0.105054, 0.078140, 0.104080, 0.105052, 0.086317, 954.219485, 946.722027, 0.952770, 0.075431, 0.075912, 0.058805, 993.937464, 999.977772, 1.381180, 0.525117, 0.098000, 26.559019, 17.563400, 49.808606, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB07.AIM, 0.184916, 0.157197, 0.161314, 0.126584, 0.295181, 0.301837, 0.214118, 0.103409, 0.105993, 0.073665, 0.107339, 0.109659, 0.086744, 2.004033, 2.139172, 0.731259, 0.078325, 0.080011, 0.061649, 4.072433, 4.532064, 0.839043, 0.261553, 0.098001, 2.407858, 16.673914, 11.127738, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B01B-B/SUB08.AIM, 0.222662, 0.154932, 0.159647, 0.134208, 0.306018, 0.312038, 0.249890, 0.111043, 0.111740, 0.088924, 0.111041, 0.111740, 0.088951, 999.918284, 999.856237, 867.468131, 0.080574, 0.081221, 0.064243, 1000.000000, 959.371345, 847.797402, 0.521052, 0.098000, 1.281392, 5.994004, 7.971806, 5100, 0.018000
