1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB00.AIM, 0.289372, 0.295968, 0.297252, 0.277188, 0.603691, 0.598259, 0.574196, 0.207905, 0.203601, 0.198831, 0.286155, 0.306883, 0.247842, 1.551775, 1.411007, 1.725356, 0.201776, 0.225493, 0.168880, 1.561387, 1.388280, 1.844162, 0.719367, 0.291573, 0.128745, 1.493343, 1.173291, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB01.AIM, 0.280557, 0.302392, 0.306100, 0.284204, 0.614843, 0.633189, 0.596128, 0.211214, 0.214284, 0.207816, 0.298431, 0.327616, 0.250162, 1.535290, 1.481875, 1.922156, 0.214233, 0.247783, 0.169744, 1.531665, 1.447440, 2.137339, 0.745179, 0.322864, 0.128771, 1.566413, 1.197499, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB02.AIM, 0.285027, 0.300626, 0.302191, 0.279192, 0.594995, 0.615190, 0.581736, 0.201379, 0.209598, 0.202595, 0.316333, 0.308329, 0.242859, 1.361645, 1.480399, 1.898578, 0.237740, 0.226235, 0.163992, 1.335222, 1.458335, 2.130572, 0.706133, 0.285964, 0.128414, 1.303611, 1.170635, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB03.AIM, 0.293633, 0.299822, 0.300356, 0.272398, 0.595219, 0.610489, 0.567331, 0.200780, 0.208099, 0.198697, 0.319186, 0.306025, 0.226605, 1.353953, 1.465608, 2.131214, 0.241668, 0.223041, 0.149161, 1.322391, 1.445478, 2.899397, 0.713048, 0.293574, 0.126211, 1.629166, 1.187681, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB04.AIM, 0.298190, 0.297848, 0.296264, 0.272437, 0.591841, 0.592705, 0.559751, 0.201386, 0.201572, 0.195425, 0.300657, 0.303595, 0.229560, 1.405570, 1.392700, 1.920081, 0.219581, 0.222820, 0.152370, 1.384093, 1.370069, 2.303388, 0.714659, 0.307682, 0.122096, 1.411680, 1.131624, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB05.AIM, 0.290008, 0.301662, 0.302234, 0.281243, 0.600703, 0.597208, 0.588511, 0.205380, 0.202244, 0.206588, 0.294066, 0.317208, 0.232094, 1.483954, 1.365180, 2.327922, 0.211914, 0.239679, 0.152773, 1.472248, 1.335521, 3.470109, 0.691349, 0.219051, 0.145197, 0.292531, 1.376903, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB06.AIM, 0.292692, 0.302183, 0.303491, 0.283265, 0.595019, 0.598664, 0.602863, 0.203015, 0.201782, 0.213145, 0.297231, 0.327350, 0.225844, 1.446963, 1.342522, 3.317710, 0.214953, 0.251262, 0.150722, 1.429420, 1.309164, 56.600359, 0.679416, 0.217453, 0.144247, 0.320333, 1.360152, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB07.AIM, 0.300475, 0.299082, 0.300988, 0.281684, 0.577615, 0.583745, 0.581525, 0.196188, 0.196116, 0.203263, 0.301740, 0.330105, 0.236541, 1.346062, 1.279533, 2.038954, 0.220855, 0.254438, 0.156533, 1.323054, 1.248901, 2.486159, 0.680090, 0.243420, 0.131252, 0.386278, 1.194117, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB08.AIM, 0.306284, 0.296459, 0.300600, 0.282497, 0.572906, 0.584551, 0.575557, 0.194062, 0.197220, 0.199392, 0.305504, 0.320940, 0.248085, 1.304747, 1.306042, 1.735883, 0.225489, 0.242099, 0.167292, 1.279989, 1.276499, 1.865692, 0.654709, 0.175900, 0.153114, 0.153344, 20.612243, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB09.AIM, 0.316045, 0.294770, 0.299704, 0.278196, 0.569572, 0.590549, 0.565779, 0.192921, 0.201651, 0.196187, 0.303837, 0.298254, 0.243169, 1.296974, 1.410455, 1.712841, 0.222006, 0.212135, 0.162230, 1.272698, 1.396562, 1.861584, 0.728327, 0.274637, 0.127464, 1.365022, 1.152729, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A07A-B/SUB10.AIM, 0.317202, 0.297299, 0.298993, 0.283033, 0.593487, 0.596398, 0.591755, 0.203191, 0.206018, 0.207691, 0.286603, 0.277766, 0.234171, 1.493781, 1.566359, 2.303868, 0.200371, 0.189806, 0.151379, 1.489479, 1.596422, 3.455209, 0.692109, 0.174685, 0.164439, 0.178676, 3.263914, 6300, 0.018000
