1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB00.AIM, 0.396567, 0.385327, 0.379501, 0.399977, 1.126777, 1.077065, 1.185331, 0.436508, 0.414192, 0.417464, 0.436501, 0.414177, 0.417464, 999.999999, 999.999948, 999.996337, 0.313965, 0.294876, 0.292206, 998.468897, 999.182287, 958.342346, 2.232532, 0.098000, 1.246058, 1.247118, 182.004014, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB01.AIM, 0.302905, 0.342121, 0.336469, 0.353818, 0.731177, 0.706570, 0.881009, 0.251360, 0.239108, 0.309650, 0.325833, 0.349983, 0.309650, 2.041904, 1.719597, 999.842441, 0.225715, 0.257932, 0.219620, 2.090302, 1.677274, 999.999588, 0.892302, 0.230527, 0.180236, 1.635560, 1.608059, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB02.AIM, 0.302308, 0.345933, 0.340161, 0.349698, 0.737610, 0.712040, 0.822547, 0.252811, 0.239960, 0.284891, 0.333896, 0.359350, 0.319991, 2.013611, 1.710982, 3.254601, 0.234131, 0.269785, 0.211591, 2.034154, 1.660324, 4.810905, 0.889939, 0.262154, 0.166629, 2.106451, 1.532622, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB03.AIM, 0.299756, 0.346530, 0.344172, 0.352205, 0.751594, 0.734519, 0.839785, 0.255236, 0.249533, 0.294615, 0.348827, 0.348087, 0.305603, 1.988518, 1.889578, 5.734052, 0.252502, 0.253030, 0.208567, 1.960726, 1.857498, 888.960554, 0.886016, 0.223966, 0.184729, 2.314310, 1.661894, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB04.AIM, 0.307631, 0.344920, 0.345449, 0.346012, 0.744006, 0.746165, 0.835956, 0.253862, 0.254606, 0.294742, 0.339232, 0.339973, 0.294745, 2.014660, 2.026732, 960.593174, 0.239737, 0.239984, 0.208566, 2.016729, 2.029297, 999.995781, 0.853911, 0.187661, 0.198262, 0.593581, 1.784654, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB05.AIM, 0.326159, 0.326229, 0.331017, 0.337032, 0.660772, 0.681512, 0.772108, 0.226440, 0.233969, 0.270007, 0.313749, 0.311046, 0.288664, 1.687188, 1.859736, 3.961183, 0.218336, 0.213597, 0.188847, 1.689369, 1.888591, 407.210156, 0.833637, 0.231140, 0.161502, 1.865693, 1.462527, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB06.AIM, 0.336731, 0.313887, 0.320757, 0.329278, 0.612492, 0.634664, 0.731748, 0.206776, 0.216397, 0.257588, 0.328236, 0.312477, 0.270049, 1.394782, 1.563371, 4.417601, 0.241931, 0.219972, 0.179381, 1.361006, 1.546291, 564.271729, 0.774443, 0.212495, 0.153411, 0.604787, 1.363300, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB07.AIM, 0.346733, 0.311388, 0.314468, 0.322732, 0.630015, 0.638785, 0.736654, 0.214177, 0.217602, 0.259201, 0.308167, 0.308886, 0.267656, 1.566384, 1.595962, 5.392658, 0.216669, 0.215627, 0.180143, 1.546921, 1.583831, 999.154330, 0.718277, 0.098000, 0.757512, 0.757590, 306.071316, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05A-T/SUB08.AIM, 0.398614, 0.298698, 0.302525, 0.306517, 0.648553, 0.659986, 0.692234, 0.224096, 0.229249, 0.239067, 0.271231, 0.265950, 0.278556, 2.079678, 2.321174, 2.428410, 0.174575, 0.169481, 0.177762, 2.429210, 3.051101, 3.211001, 0.958063, 0.098000, 0.870929, 0.870651, 158.428035, 5100, 0.018000
