1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB00.AIM, 0.392629, 0.301752, 0.303947, 0.306564, 0.662802, 0.676138, 0.739639, 0.228235, 0.233581, 0.259413, 0.291091, 0.283324, 0.267600, 1.893212, 2.147078, 5.468475, 0.191994, 0.183162, 0.178555, 1.999585, 2.461936, 951.129830, 1.102438, 0.098000, 1.399748, 1.404218, 224.906195, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB01.AIM, 0.402627, 0.302172, 0.301273, 0.302487, 0.637958, 0.647859, 0.692817, 0.219377, 0.224925, 0.243852, 0.292206, 0.271037, 0.253713, 1.701538, 2.071346, 4.564822, 0.194442, 0.174271, 0.167158, 1.749143, 2.402093, 904.566912, 1.151921, 0.098000, 2.091564, 10.854072, 10.474603, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB02.AIM, 0.400663, 0.295168, 0.296859, 0.298201, 0.605147, 0.617926, 0.662573, 0.206666, 0.213424, 0.233141, 0.293715, 0.272354, 0.248432, 1.498603, 1.766937, 3.486455, 0.199967, 0.178330, 0.159321, 1.497548, 1.874590, 902.065137, 1.026706, 0.098000, 1.703015, 1.706265, 140.609289, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB03.AIM, 0.382190, 0.319885, 0.318885, 0.320052, 0.687347, 0.690744, 0.729036, 0.237105, 0.242403, 0.255773, 0.297968, 0.272009, 0.273058, 2.030289, 2.740421, 3.787656, 0.195915, 0.171658, 0.175969, 2.179217, 4.721535, 924.780365, 0.927479, 0.098000, 0.559390, 0.559384, 289.702493, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB04.AIM, 0.357789, 0.357708, 0.358635, 0.367133, 0.820212, 0.833249, 0.936658, 0.281764, 0.296063, 0.330577, 0.346397, 0.299642, 0.330577, 2.532235, 9.880470, 999.847496, 0.230463, 0.204925, 0.231090, 2.761761, 1000.000000, 999.999499, 0.977161, 0.130294, 0.278965, 0.281645, 15.390697, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB05.AIM, 0.375488, 0.374800, 0.379482, 0.385018, 0.920152, 0.932357, 1.015819, 0.327761, 0.337019, 0.359329, 0.327760, 0.337018, 0.359330, 999.905789, 999.998964, 999.999242, 0.227557, 0.233684, 0.250745, 1000.000000, 999.999954, 992.643640, 1.311439, 0.098000, 0.751752, 0.751774, 226.387608, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB06.AIM, 0.383339, 0.380042, 0.377544, 0.393953, 0.928738, 0.963045, 1.124960, 0.333382, 0.349279, 0.407668, 0.333382, 0.349278, 0.407663, 999.997853, 999.994129, 999.999542, 0.231134, 0.243394, 0.288888, 1000.000000, 1000.000000, 1000.000000, 1.582371, 0.098000, 1.052615, 1.057802, 71.018486, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB07.AIM, 0.348887, 0.364126, 0.358629, 0.384045, 0.820456, 0.846205, 0.985664, 0.287348, 0.298296, 0.347312, 0.320673, 0.301625, 0.347312, 3.340301, 10.369559, 999.794045, 0.204639, 0.207522, 0.243727, 6.356189, 999.999966, 999.997866, 1.084428, 0.098000, 0.982781, 1.014642, 26.786353, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB08.AIM, 0.324639, 0.360770, 0.356183, 0.369124, 0.799799, 0.797323, 0.905386, 0.278577, 0.272055, 0.314885, 0.327050, 0.353394, 0.341162, 2.743529, 2.230796, 4.265449, 0.215753, 0.246224, 0.221660, 3.300915, 2.260514, 999.998867, 0.861838, 0.115176, 0.320975, 0.321003, 171.372042, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB09.AIM, 0.316862, 0.364420, 0.357195, 0.361482, 0.831516, 0.805134, 0.870375, 0.288550, 0.274151, 0.301855, 0.337897, 0.361501, 0.337246, 2.865912, 2.212322, 3.518382, 0.225217, 0.255796, 0.221603, 3.400988, 2.213595, 5.587480, 0.941687, 0.180164, 0.219406, 0.398015, 2.134485, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07A-B/SUB10.AIM, 0.347802, 0.350409, 0.347031, 0.350653, 0.826316, 0.781602, 0.880433, 0.292922, 0.271318, 0.308466, 0.292923, 0.319695, 0.308467, 990.555341, 2.663360, 999.985746, 0.204240, 0.209483, 0.216584, 999.994713, 3.202557, 996.201946, 0.982428, 0.098000, 0.724997, 0.725070, 419.753283, 6300, 0.018000
