1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB00.AIM, 0.275040, 0.166396, 0.169324, 0.149352, 0.298145, 0.302485, 0.270288, 0.104003, 0.106050, 0.095767, 0.124026, 0.123076, 0.096688, 0.974963, 1.063554, 3.591075, 0.083543, 0.081242, 0.067213, 1.086989, 1.319957, 999.649258, 0.411169, 0.098000, 1.306295, 12.416145, 8.073118, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB01.AIM, 0.269160, 0.175395, 0.177754, 0.164122, 0.301333, 0.305882, 0.290119, 0.103616, 0.105624, 0.101283, 0.145395, 0.144522, 0.119344, 0.758965, 0.791862, 0.993227, 0.100606, 0.099061, 0.079182, 0.776452, 0.819662, 1.194237, 0.273724, 0.098005, 0.851836, 0.856292, 74.673217, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB02.AIM, 0.263807, 0.176117, 0.179265, 0.156271, 0.304425, 0.312330, 0.268239, 0.104935, 0.107889, 0.093366, 0.144515, 0.144725, 0.113623, 0.783351, 0.831590, 0.845899, 0.099610, 0.099263, 0.077237, 0.808301, 0.865229, 0.914341, 0.291837, 0.098004, 0.696084, 11.872594, 6.179626, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB03.AIM, 0.236600, 0.190117, 0.192717, 0.156795, 0.344741, 0.351245, 0.266260, 0.121146, 0.123193, 0.092638, 0.141342, 0.144420, 0.114385, 1.197901, 1.205229, 0.811158, 0.096540, 0.098270, 0.078230, 1.411645, 1.431098, 0.893229, 0.371701, 0.098003, 2.558061, 2.709248, 31.764594, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB04.AIM, 0.219196, 0.206599, 0.210277, 0.175306, 0.381639, 0.389259, 0.305025, 0.135408, 0.137699, 0.106589, 0.148206, 0.154056, 0.130086, 1.684570, 1.553321, 0.950282, 0.101262, 0.105649, 0.090594, 2.767524, 2.140050, 1.052447, 0.356551, 0.098002, 0.970568, 6.892584, 6.876978, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB05.AIM, 0.240955, 0.199140, 0.201973, 0.167347, 0.360585, 0.366200, 0.289283, 0.127962, 0.129938, 0.101795, 0.142082, 0.144587, 0.117112, 1.484504, 1.492797, 1.049053, 0.095524, 0.097913, 0.080936, 2.181561, 2.037092, 1.170277, 0.386651, 0.098002, 0.717077, 7.591717, 5.635282, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB06.AIM, 0.236827, 0.203028, 0.204980, 0.149800, 0.370733, 0.375959, 0.240461, 0.131245, 0.133633, 0.082294, 0.147626, 0.146253, 0.120552, 1.457652, 1.674064, 0.578186, 0.099572, 0.098591, 0.084761, 2.020390, 2.781318, 0.593629, 0.220871, 0.098009, 0.278246, 0.278928, 39.981499, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB07.AIM, 0.244833, 0.208466, 0.211309, 0.150064, 0.382282, 0.392320, 0.240262, 0.134991, 0.139717, 0.082005, 0.155772, 0.150326, 0.123742, 1.373395, 1.927328, 0.562537, 0.104814, 0.100423, 0.086701, 1.720806, 4.939043, 0.574474, 0.346549, 0.098005, 2.698900, 13.707821, 11.758291, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB08.AIM, 0.267917, 0.205806, 0.208346, 0.151454, 0.370827, 0.378361, 0.242562, 0.129128, 0.133110, 0.082585, 0.166485, 0.159044, 0.128154, 1.045173, 1.238479, 0.554114, 0.113170, 0.107346, 0.088600, 1.110534, 1.387501, 0.563360, 0.263450, 0.098004, 1.028592, 1.043316, 41.747112, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B04B-T/SUB09.AIM, 0.291966, 0.199212, 0.200817, 0.152284, 0.352643, 0.357143, 0.247536, 0.122517, 0.124685, 0.084672, 0.163429, 0.160750, 0.125531, 0.942015, 1.001373, 0.586519, 0.110477, 0.107816, 0.084883, 0.980310, 1.060735, 0.599765, 0.386012, 0.098000, 1.093052, 18.098407, 7.290933, 5700, 0.018000
