1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB00.AIM, 0.231781, 0.190574, 0.189589, 0.159639, 0.343260, 0.346080, 0.273369, 0.116871, 0.118364, 0.093176, 0.168895, 0.164103, 0.130710, 0.842039, 0.886828, 0.691096, 0.124314, 0.119001, 0.093507, 0.844460, 0.898464, 0.704694, 0.244213, 0.113685, 0.103133, 0.102766, 24.036654, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB01.AIM, 0.212371, 0.199816, 0.197121, 0.160338, 0.371062, 0.369921, 0.280902, 0.127133, 0.127305, 0.096511, 0.170886, 0.164693, 0.124294, 0.990786, 1.040480, 0.795932, 0.125913, 0.119891, 0.088613, 1.006509, 1.071555, 0.837457, 0.167985, 0.098000, 0.141251, 0.140594, 95.711896, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB02.AIM, 0.219023, 0.199819, 0.198162, 0.158030, 0.371641, 0.371813, 0.274956, 0.127700, 0.128801, 0.094329, 0.167848, 0.160172, 0.123256, 1.022647, 1.115366, 0.760558, 0.121985, 0.113432, 0.087561, 1.046724, 1.196154, 0.796285, 0.238977, 0.098004, 1.815041, 5.173624, 10.354376, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB03.AIM, 0.232481, 0.198759, 0.197253, 0.158552, 0.364711, 0.362351, 0.272814, 0.125132, 0.124705, 0.093075, 0.169384, 0.166371, 0.128615, 0.961164, 0.971404, 0.701582, 0.122021, 0.118921, 0.091633, 0.977546, 0.998141, 0.718257, 0.286647, 0.122930, 0.117282, 0.116994, 14.315944, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB04.AIM, 0.241344, 0.200403, 0.198387, 0.160935, 0.368105, 0.361371, 0.278721, 0.126672, 0.124356, 0.095257, 0.169370, 0.167738, 0.129772, 0.983188, 0.955070, 0.729636, 0.120019, 0.119470, 0.091351, 1.011440, 0.975349, 0.750397, 0.315895, 0.098004, 1.607913, 2.058351, 14.605729, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB05.AIM, 0.258657, 0.196785, 0.194821, 0.158330, 0.359525, 0.353902, 0.269059, 0.123485, 0.121988, 0.091369, 0.167811, 0.162360, 0.133351, 0.941373, 0.950320, 0.652029, 0.117693, 0.113585, 0.093881, 0.964239, 0.975482, 0.660489, 0.237365, 0.099677, 0.218541, 0.217890, 36.372112, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB06.AIM, 0.266553, 0.197642, 0.194528, 0.160313, 0.360597, 0.350540, 0.273233, 0.123609, 0.120055, 0.092714, 0.170891, 0.169910, 0.136794, 0.924116, 0.871976, 0.654762, 0.120366, 0.120048, 0.096372, 0.937281, 0.881258, 0.660087, 0.243448, 0.098000, 0.266638, 10.412834, 3.603815, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB07.AIM, 0.287581, 0.193096, 0.190024, 0.160252, 0.343788, 0.336066, 0.272974, 0.117300, 0.114686, 0.092362, 0.171638, 0.169678, 0.140749, 0.829256, 0.799179, 0.636050, 0.120619, 0.118627, 0.098382, 0.832872, 0.805645, 0.639743, 0.357091, 0.098012, 0.847966, 1.516166, 7.433125, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB08.AIM, 0.318561, 0.182017, 0.179680, 0.153009, 0.314055, 0.310877, 0.256625, 0.106276, 0.105730, 0.086145, 0.167765, 0.160631, 0.138741, 0.711515, 0.724039, 0.575597, 0.117320, 0.110285, 0.096338, 0.709268, 0.728014, 0.574856, 0.260205, 0.098054, 1.082225, 1.116241, 31.424282, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03A-T/SUB09.AIM, 0.325466, 0.180138, 0.177667, 0.149737, 0.316512, 0.310460, 0.249393, 0.108299, 0.106126, 0.083765, 0.154910, 0.152415, 0.133995, 0.778275, 0.762696, 0.561503, 0.104429, 0.102910, 0.092103, 0.792505, 0.774850, 0.561753, 0.346701, 0.098000, 1.622298, 6.426691, 9.253898, 5700, 0.018000
