1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB00.AIM, 0.161921, 0.151038, 0.148511, 0.100054, 0.294150, 0.282087, 0.155227, 0.105573, 0.100627, 0.052491, 0.105573, 0.100644, 0.064530, 999.885437, 947.216760, 0.481209, 0.080819, 0.076801, 0.047275, 1000.000000, 999.998653, 0.522269, 0.193684, 0.099078, 0.460445, 9.391010, 4.145443, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB01.AIM, 0.163722, 0.163762, 0.161675, 0.109695, 0.311970, 0.304806, 0.173571, 0.110543, 0.107951, 0.059173, 0.110543, 0.107951, 0.071874, 999.586145, 993.566373, 0.551437, 0.084099, 0.082158, 0.052492, 996.080861, 936.900149, 0.605271, 0.132443, 0.098000, 0.941548, 1.011346, 19.730547, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB02.AIM, 0.172228, 0.175626, 0.178199, 0.125579, 0.334990, 0.343743, 0.209074, 0.118344, 0.121677, 0.072365, 0.119615, 0.121677, 0.081560, 4.218232, 894.401472, 0.826335, 0.089634, 0.092093, 0.058562, 143.192563, 981.882364, 1.024937, 0.208018, 0.106765, 0.180523, 0.180644, 13.154352, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB03.AIM, 0.187931, 0.183285, 0.184638, 0.127476, 0.348116, 0.349516, 0.211094, 0.123033, 0.123628, 0.072975, 0.126410, 0.126639, 0.084485, 2.763936, 2.933912, 0.759735, 0.092076, 0.092535, 0.059731, 16.472194, 16.516320, 0.901483, 0.204265, 0.098002, 1.104411, 7.562632, 7.609007, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB04.AIM, 0.202819, 0.188289, 0.188386, 0.128929, 0.360170, 0.357053, 0.212071, 0.127680, 0.126062, 0.072840, 0.129653, 0.132072, 0.089572, 3.785934, 2.177983, 0.655645, 0.094884, 0.093766, 0.063360, 416.567932, 5.190150, 0.710275, 0.187425, 0.101942, 0.209713, 0.209251, 14.901692, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB05.AIM, 0.213981, 0.200386, 0.201713, 0.151971, 0.380361, 0.381034, 0.266851, 0.133731, 0.132986, 0.092450, 0.147503, 0.154859, 0.107947, 1.629925, 1.341104, 0.935859, 0.101641, 0.108061, 0.075425, 2.427774, 1.578170, 1.069275, 0.278416, 0.112904, 0.177810, 0.177383, 34.702203, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB06.AIM, 0.233961, 0.208546, 0.209514, 0.178651, 0.385887, 0.385500, 0.325793, 0.134030, 0.133374, 0.112781, 0.167121, 0.172072, 0.136449, 1.149523, 1.084870, 1.042710, 0.117557, 0.121255, 0.094281, 1.215067, 1.138202, 1.162565, 0.410454, 0.098003, 2.148400, 6.430483, 10.751000, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB07.AIM, 0.218613, 0.227409, 0.229217, 0.191902, 0.439991, 0.444743, 0.361266, 0.154615, 0.156313, 0.124937, 0.173602, 0.173852, 0.149237, 1.735706, 1.819328, 1.192877, 0.119862, 0.120031, 0.104667, 2.306794, 2.488322, 1.338729, 0.365365, 0.098002, 1.172457, 1.527627, 12.042974, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB08.AIM, 0.197500, 0.250438, 0.252994, 0.204753, 0.511699, 0.517154, 0.394195, 0.177092, 0.179495, 0.136830, 0.211966, 0.210788, 0.158046, 1.676930, 1.774514, 1.428168, 0.154059, 0.151837, 0.112112, 1.814776, 1.987109, 1.695611, 0.475462, 0.180252, 0.130735, 0.143393, 2.457698, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB09.AIM, 0.196379, 0.258878, 0.262395, 0.216211, 0.539351, 0.543317, 0.420598, 0.187094, 0.187381, 0.145743, 0.219043, 0.229646, 0.172554, 1.866425, 1.680450, 1.425488, 0.158287, 0.169504, 0.124171, 2.088906, 1.760235, 1.583940, 0.526640, 0.231064, 0.121857, 0.451378, 1.121975, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB10.AIM, 0.203027, 0.261506, 0.263987, 0.224148, 0.546181, 0.542835, 0.441991, 0.190395, 0.187798, 0.153168, 0.216247, 0.229408, 0.182134, 2.067649, 1.692255, 1.471089, 0.153231, 0.167134, 0.130310, 2.515192, 1.787980, 1.627290, 0.487957, 0.155910, 0.151361, 0.151535, 20.692276, 6300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A03A-T/SUB11.AIM, 0.211237, 0.263293, 0.260246, 0.223071, 0.553527, 0.529620, 0.440980, 0.192194, 0.182962, 0.152836, 0.224063, 0.229513, 0.180758, 1.935014, 1.566699, 1.489883, 0.158814, 0.166701, 0.127684, 2.201775, 1.628400, 1.672722, 0.555662, 0.262079, 0.117265, 1.153846, 1.086568, 6900, 0.018000
