1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB00.AIM, 0.312814, 0.266383, 0.262349, 0.262833, 0.540568, 0.550542, 0.583070, 0.183890, 0.187260, 0.201703, 0.259805, 0.258518, 0.227800, 1.358724, 1.424703, 2.252037, 0.184742, 0.183342, 0.149307, 1.348656, 1.416609, 3.288669, 0.686315, 0.255953, 0.126581, 1.338161, 1.154619, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB01.AIM, 0.348239, 0.310605, 0.305358, 0.297142, 0.718259, 0.728030, 0.677660, 0.259412, 0.265880, 0.235049, 0.259410, 0.265876, 0.262817, 999.744060, 999.995969, 2.719154, 0.180511, 0.185387, 0.169800, 1000.000000, 999.999961, 4.542710, 0.980409, 0.098000, 0.850165, 0.857927, 52.334770, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB02.AIM, 0.421942, 0.378719, 0.376565, 0.389071, 1.125256, 1.166267, 1.315581, 0.426241, 0.438771, 0.473967, 0.426222, 0.438761, 0.473961, 999.999940, 1000.000000, 999.999681, 0.304541, 0.316845, 0.342262, 951.392413, 945.905095, 1000.000000, 2.661124, 0.098000, 1.907917, 1.911229, 131.102372, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB03.AIM, 0.379956, 0.351158, 0.346231, 0.365773, 0.940435, 0.931389, 1.181977, 0.365472, 0.356875, 0.430382, 0.365459, 0.356868, 0.430375, 999.999997, 999.999999, 999.999950, 0.259664, 0.250366, 0.311779, 996.150391, 1000.000000, 999.669734, 2.027323, 0.098000, 1.394015, 1.398320, 99.690896, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB04.AIM, 0.303407, 0.292990, 0.287758, 0.292404, 0.602425, 0.586068, 0.681702, 0.206150, 0.199389, 0.238656, 0.276985, 0.282475, 0.244000, 1.609478, 1.472679, 5.945821, 0.194053, 0.202430, 0.168534, 1.618656, 1.457044, 962.503462, 0.797138, 0.359883, 0.125248, 1.453345, 1.204909, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB05.AIM, 0.286902, 0.304656, 0.305341, 0.310693, 0.643845, 0.643520, 0.740631, 0.219897, 0.219952, 0.259975, 0.294080, 0.292742, 0.260782, 1.728446, 1.746572, 17.142749, 0.209589, 0.207981, 0.184951, 1.732205, 1.755926, 936.125290, 0.771636, 0.174448, 0.194226, 0.241693, 2.548839, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB06.AIM, 0.268298, 0.316800, 0.324740, 0.331404, 0.678560, 0.719797, 0.836640, 0.228829, 0.246147, 0.289947, 0.335090, 0.315692, 0.306787, 1.651727, 2.059329, 4.653182, 0.257698, 0.225794, 0.208549, 1.600222, 2.086998, 514.720376, 0.810618, 0.209084, 0.187860, 0.743376, 1.697980, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB07.AIM, 0.268305, 0.316953, 0.325013, 0.329748, 0.677652, 0.736253, 0.831435, 0.231592, 0.253071, 0.287690, 0.309505, 0.307939, 0.306184, 1.815306, 2.319702, 4.405697, 0.223387, 0.214668, 0.207622, 1.813141, 2.475543, 165.675741, 0.799252, 0.218914, 0.178711, 0.561343, 1.633969, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB08.AIM, 0.277280, 0.312942, 0.318535, 0.329474, 0.673193, 0.713034, 0.838399, 0.231871, 0.242083, 0.291245, 0.290910, 0.322382, 0.298734, 1.994235, 1.927935, 6.863250, 0.202000, 0.233965, 0.208967, 2.082559, 1.909773, 910.737590, 0.785953, 0.200041, 0.185019, 0.429903, 1.724963, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB09.AIM, 0.280681, 0.317045, 0.319334, 0.328888, 0.693588, 0.726160, 0.851369, 0.235262, 0.248652, 0.295086, 0.326866, 0.308834, 0.305391, 1.776019, 2.189233, 6.028600, 0.241140, 0.216489, 0.212302, 1.740837, 2.278536, 944.246392, 0.842465, 0.261447, 0.164452, 2.062462, 1.510512, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A04A-B/SUB10.AIM, 0.306417, 0.312270, 0.311557, 0.319533, 0.709791, 0.727585, 0.846132, 0.241248, 0.253644, 0.292266, 0.318093, 0.271080, 0.296425, 1.936218, 3.713302, 9.267716, 0.226247, 0.178830, 0.208643, 1.932248, 632.671056, 861.497477, 0.652511, 0.112372, 0.240866, 0.240871, 167.425525, 6300, 0.018000
