1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB00.AIM, 0.327557, 0.333409, 0.332258, 0.332538, 0.741799, 0.753911, 0.762252, 0.255322, 0.263335, 0.262279, 0.322494, 0.299671, 0.319034, 2.168933, 2.847289, 2.387247, 0.219556, 0.195281, 0.215441, 2.270000, 3.974643, 2.592637, 0.698626, 0.105062, 0.281734, 0.281742, 248.590552, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB01.AIM, 0.296498, 0.345399, 0.352450, 0.346165, 0.756073, 0.781119, 0.810578, 0.256986, 0.266372, 0.279178, 0.350564, 0.358960, 0.326465, 1.988937, 2.083594, 2.814344, 0.253397, 0.257580, 0.219994, 1.963540, 2.068839, 3.317943, 0.917159, 0.347394, 0.149619, 1.934843, 1.455576, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB02.AIM, 0.313336, 0.332829, 0.341078, 0.339844, 0.707446, 0.733732, 0.778628, 0.239704, 0.250354, 0.271270, 0.334121, 0.335263, 0.298803, 1.819917, 1.976206, 3.348341, 0.240828, 0.236255, 0.194206, 1.789951, 1.978473, 7.248178, 0.848549, 0.186755, 0.191650, 0.378557, 1.810282, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB03.AIM, 0.342268, 0.309054, 0.312489, 0.327057, 0.613350, 0.630657, 0.728059, 0.209057, 0.214058, 0.253306, 0.300873, 0.308189, 0.285696, 1.515672, 1.566013, 2.849789, 0.210967, 0.217870, 0.183287, 1.501541, 1.542227, 4.683520, 0.808871, 0.245272, 0.144494, 1.512644, 1.302475, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB04.AIM, 0.343923, 0.308818, 0.309382, 0.325933, 0.608143, 0.622469, 0.730851, 0.208056, 0.210393, 0.255914, 0.298714, 0.311985, 0.274372, 1.493113, 1.504247, 3.682847, 0.207443, 0.223604, 0.178437, 1.487688, 1.471941, 33.534521, 0.839915, 0.277382, 0.139716, 1.614128, 1.314464, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB05.AIM, 0.337499, 0.319312, 0.320052, 0.332719, 0.632664, 0.637172, 0.763305, 0.215240, 0.215245, 0.270772, 0.318435, 0.330955, 0.270772, 1.518652, 1.487936, 999.913132, 0.226754, 0.241603, 0.189181, 1.495518, 1.452572, 999.985732, 0.867066, 0.248729, 0.155132, 1.408333, 1.408120, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB06.AIM, 0.336689, 0.324777, 0.327294, 0.337481, 0.658910, 0.668364, 0.791119, 0.224252, 0.227169, 0.280479, 0.322643, 0.326561, 0.280479, 1.623823, 1.656106, 999.586829, 0.228437, 0.231857, 0.196329, 1.602510, 1.631622, 999.999969, 0.881110, 0.238681, 0.162093, 1.841553, 1.467849, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B05B-T/SUB07.AIM, 0.363343, 0.322730, 0.322083, 0.325904, 0.694365, 0.683746, 0.763817, 0.239527, 0.236002, 0.267271, 0.297962, 0.296991, 0.278995, 2.077298, 2.001762, 4.864932, 0.196927, 0.196714, 0.185682, 2.247372, 2.139336, 993.699097, 0.788904, 0.105457, 0.264740, 0.264738, 191.181900, 4500, 0.018000
