1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB00.AIM, 0.329132, 0.145541, 0.148238, 0.136996, 0.293560, 0.295320, 0.262083, 0.106420, 0.107248, 0.093596, 0.106417, 0.107245, 0.093593, 999.935108, 999.944382, 999.373881, 0.073609, 0.074132, 0.064631, 990.530429, 999.999940, 999.998000, 0.980087, 0.098000, 1.269694, 7.462979, 7.859935, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB01.AIM, 0.223003, 0.153098, 0.154495, 0.136818, 0.284948, 0.288087, 0.246607, 0.099128, 0.100554, 0.085778, 0.109028, 0.107999, 0.091496, 1.232392, 1.424184, 1.283922, 0.074324, 0.073455, 0.062171, 1.985934, 3.841072, 5.288471, 0.395276, 0.098000, 1.140192, 4.713039, 7.554376, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB02.AIM, 0.178254, 0.155218, 0.156980, 0.128118, 0.284484, 0.288196, 0.216042, 0.097891, 0.099527, 0.073300, 0.117297, 0.116858, 0.096265, 0.930015, 0.991493, 0.597181, 0.085786, 0.085237, 0.071339, 1.018865, 1.101693, 0.621350, 0.165201, 0.098000, 1.245724, 1.639332, 11.978750, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB03.AIM, 0.199382, 0.170121, 0.170600, 0.139049, 0.341456, 0.343607, 0.259140, 0.123006, 0.123669, 0.091391, 0.123007, 0.123670, 0.091391, 999.995706, 999.995616, 999.522160, 0.091543, 0.091645, 0.067510, 967.354198, 999.998994, 1000.000000, 0.384399, 0.098001, 0.831617, 6.721607, 6.156206, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB04.AIM, 0.227962, 0.162209, 0.161082, 0.133088, 0.316710, 0.315626, 0.240748, 0.113554, 0.113009, 0.084444, 0.113571, 0.113025, 0.084402, 969.186930, 967.087901, 39.215253, 0.082336, 0.082036, 0.061050, 1000.000000, 1000.000000, 999.999919, 0.392068, 0.105114, 0.370160, 16.352745, 3.668644, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB05.AIM, 0.250230, 0.144788, 0.142213, 0.119885, 0.257736, 0.250634, 0.196757, 0.088674, 0.086104, 0.066129, 0.107837, 0.106778, 0.094214, 0.808644, 0.755678, 0.490009, 0.073471, 0.073999, 0.065692, 0.902194, 0.800784, 0.502125, 0.423548, 0.098000, 2.232336, 5.930824, 10.952078, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB06.AIM, 0.270772, 0.143851, 0.138363, 0.121535, 0.251595, 0.241418, 0.201812, 0.085040, 0.081104, 0.067317, 0.119656, 0.117126, 0.100306, 0.635166, 0.592747, 0.483329, 0.083494, 0.082541, 0.071284, 0.646183, 0.598059, 0.485210, 0.189048, 0.098033, 1.123760, 5.132083, 8.346692, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB07.AIM, 0.271461, 0.146215, 0.136845, 0.122424, 0.261729, 0.244770, 0.203875, 0.088777, 0.082197, 0.068029, 0.118989, 0.114046, 0.100962, 0.699212, 0.627881, 0.489322, 0.081982, 0.079714, 0.070604, 0.723571, 0.638510, 0.493728, 0.198372, 0.098000, 0.389473, 0.391850, 30.568548, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB08.AIM, 0.227461, 0.150790, 0.140791, 0.125375, 0.284625, 0.265755, 0.216161, 0.099136, 0.091759, 0.074183, 0.104102, 0.098302, 0.087654, 1.673808, 1.330280, 0.726705, 0.072329, 0.066834, 0.060210, 3.287635, 3.538672, 0.834120, 0.567165, 0.098000, 435.012721, 28.397854, 30.309686, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB09.AIM, 0.193193, 0.150526, 0.142530, 0.125299, 0.283801, 0.270992, 0.217844, 0.097904, 0.093063, 0.074182, 0.110126, 0.103116, 0.090223, 1.117997, 1.137384, 0.691210, 0.077926, 0.072654, 0.064633, 1.416816, 1.602236, 0.753851, 0.243157, 0.098000, 1.497942, 1.633357, 21.996749, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02B-B/SUB10.AIM, 0.211622, 0.144072, 0.138466, 0.120036, 0.262100, 0.253437, 0.203551, 0.089652, 0.086488, 0.068853, 0.109018, 0.103316, 0.087674, 0.826339, 0.834048, 0.591547, 0.077412, 0.072905, 0.062305, 0.900161, 0.935751, 0.626257, 0.184635, 0.098000, 0.480755, 0.480357, 46.225020, 6300, 0.018000
