1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB00.AIM, 0.205637, 0.146035, 0.143537, 0.124361, 0.281674, 0.285107, 0.217624, 0.097145, 0.097922, 0.074179, 0.106399, 0.106327, 0.089045, 1.250808, 1.323308, 0.712956, 0.073867, 0.074279, 0.063086, 1.979360, 2.223765, 0.783204, 0.179516, 0.098000, 0.344746, 8.823475, 3.521990, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB01.AIM, 0.211694, 0.151050, 0.151232, 0.128273, 0.289020, 0.296484, 0.225331, 0.100393, 0.102346, 0.077225, 0.107627, 0.112444, 0.090669, 1.442150, 1.285884, 0.773479, 0.073799, 0.077780, 0.063725, 4.173230, 1.988496, 0.866241, 0.428185, 0.098000, 3.005939, 8.617044, 12.234010, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB02.AIM, 0.255972, 0.148197, 0.148588, 0.126428, 0.272326, 0.276076, 0.216368, 0.093986, 0.094926, 0.073520, 0.110395, 0.113799, 0.095254, 0.925433, 0.890686, 0.608299, 0.074399, 0.077218, 0.065931, 1.095133, 1.010055, 0.631164, 0.450223, 0.098000, 1.407918, 8.194217, 8.240470, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB03.AIM, 0.257123, 0.148761, 0.149220, 0.126327, 0.269894, 0.272022, 0.214841, 0.093115, 0.093781, 0.072911, 0.111602, 0.113007, 0.096015, 0.875207, 0.867849, 0.589603, 0.075361, 0.076546, 0.065852, 1.000550, 0.979639, 0.618651, 0.385222, 0.098006, 0.931208, 4.793311, 6.611020, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB04.AIM, 0.229592, 0.165094, 0.166184, 0.139246, 0.322838, 0.325410, 0.254118, 0.115176, 0.116122, 0.088670, 0.115176, 0.116121, 0.093034, 999.062561, 994.863869, 1.544805, 0.083184, 0.083810, 0.064164, 1000.000000, 979.455802, 6.474205, 0.320599, 0.103322, 0.335424, 14.971052, 3.604072, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB05.AIM, 0.197741, 0.175277, 0.177431, 0.142286, 0.352535, 0.361537, 0.264738, 0.125868, 0.129745, 0.092477, 0.125867, 0.129745, 0.093735, 999.608190, 999.996142, 2.987152, 0.093019, 0.096067, 0.068330, 1000.000000, 999.999989, 867.010870, 0.346186, 0.098000, 1.037903, 11.734417, 7.013885, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB06.AIM, 0.179864, 0.161430, 0.163807, 0.132365, 0.297783, 0.304260, 0.227648, 0.102493, 0.105381, 0.077342, 0.124045, 0.122181, 0.099532, 0.949315, 1.084333, 0.648934, 0.090875, 0.088498, 0.073287, 1.018204, 1.225367, 0.679132, 0.162451, 0.098000, 1.362052, 6.083768, 8.470432, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB07.AIM, 0.178924, 0.162166, 0.164100, 0.137446, 0.297084, 0.301331, 0.239971, 0.102077, 0.103147, 0.082065, 0.126243, 0.130911, 0.101264, 0.903339, 0.876426, 0.736364, 0.092835, 0.097410, 0.074039, 0.961600, 0.913471, 0.786544, 0.170027, 0.098000, 1.154795, 3.507665, 8.009747, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB08.AIM, 0.159793, 0.170389, 0.172684, 0.137496, 0.326426, 0.329011, 0.243714, 0.112642, 0.112750, 0.083528, 0.131364, 0.139038, 0.099262, 1.146132, 1.013128, 0.815810, 0.097852, 0.105961, 0.073477, 1.279596, 1.059249, 0.902342, 0.109530, 0.098001, 0.422777, 0.424479, 43.288527, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB09.AIM, 0.168399, 0.167664, 0.169530, 0.134342, 0.321631, 0.325294, 0.234903, 0.111723, 0.112745, 0.080368, 0.124197, 0.128925, 0.097981, 1.330705, 1.211891, 0.741263, 0.089872, 0.094707, 0.072253, 1.751677, 1.380671, 0.800127, 0.213741, 0.098000, 1.932974, 9.246633, 9.947128, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B02A-B/SUB10.AIM, 0.243530, 0.159618, 0.156120, 0.139843, 0.324440, 0.328818, 0.263578, 0.118280, 0.119221, 0.093683, 0.118280, 0.119221, 0.093683, 999.997819, 999.997832, 999.948081, 0.085236, 0.085812, 0.067049, 1000.000000, 989.841043, 995.276640, 0.660287, 0.098000, 1.193970, 10.853961, 7.572294, 6300, 0.018000
