1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB00.AIM, 0.318134, 0.337712, 0.347534, 0.346884, 0.773706, 0.777236, 0.808209, 0.264292, 0.265012, 0.278715, 0.359675, 0.353238, 0.335481, 2.017483, 2.096814, 2.597475, 0.256177, 0.249449, 0.226381, 2.000881, 2.094005, 2.869105, 0.919412, 0.230035, 0.181026, 1.882352, 1.639573, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB01.AIM, 0.313710, 0.343821, 0.353919, 0.345444, 0.749912, 0.778001, 0.784343, 0.254468, 0.267409, 0.271475, 0.373989, 0.345553, 0.323638, 1.805189, 2.187868, 2.579966, 0.275624, 0.238864, 0.216773, 1.760705, 2.238888, 2.926703, 0.905285, 0.246021, 0.172279, 2.276679, 1.584789, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB02.AIM, 0.308623, 0.357447, 0.366675, 0.356048, 0.782969, 0.790045, 0.796097, 0.268761, 0.273371, 0.275752, 0.361821, 0.350393, 0.333527, 2.062108, 2.236295, 2.530133, 0.255489, 0.240956, 0.225455, 2.064670, 2.312329, 2.781321, 0.930551, 0.259550, 0.172569, 1.989513, 1.568411, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB03.AIM, 0.303039, 0.371017, 0.379963, 0.370215, 0.829792, 0.841372, 0.871856, 0.286627, 0.292554, 0.308437, 0.358218, 0.354696, 0.314956, 2.459082, 2.653602, 7.778302, 0.246710, 0.240486, 0.217446, 2.576559, 2.901321, 999.997600, 0.853210, 0.151999, 0.238897, 0.239008, 55.300695, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB04.AIM, 0.300073, 0.353860, 0.361995, 0.353693, 0.743548, 0.770224, 0.853640, 0.257774, 0.265496, 0.304211, 0.330440, 0.350552, 0.304210, 2.095095, 2.095248, 999.388683, 0.227366, 0.245087, 0.215975, 2.171612, 2.124177, 999.999833, 0.880313, 0.229516, 0.179089, 2.271030, 1.612043, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB05.AIM, 0.322574, 0.332271, 0.336681, 0.335669, 0.673229, 0.678110, 0.763047, 0.230257, 0.230357, 0.269786, 0.332438, 0.349212, 0.276038, 1.639990, 1.589473, 6.576155, 0.236142, 0.254677, 0.188935, 1.624661, 1.557559, 896.151962, 0.869471, 0.274712, 0.152025, 1.836340, 1.414648, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB06.AIM, 0.337945, 0.319634, 0.323729, 0.324487, 0.640202, 0.640830, 0.726517, 0.216977, 0.217177, 0.257357, 0.325546, 0.335498, 0.262461, 1.526922, 1.486500, 6.785750, 0.234268, 0.243983, 0.179285, 1.495805, 1.454286, 991.595489, 0.835643, 0.309572, 0.131616, 1.395032, 1.240114, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB07.AIM, 0.343580, 0.340404, 0.345014, 0.335582, 0.704988, 0.723046, 0.745434, 0.243493, 0.251858, 0.265809, 0.316775, 0.307083, 0.265810, 1.953198, 2.260697, 999.169134, 0.213736, 0.202151, 0.184677, 2.021119, 2.520915, 992.694543, 0.801266, 0.139141, 0.224789, 0.224891, 54.578053, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB08.AIM, 0.307136, 0.399257, 0.397325, 0.405848, 0.967761, 0.946072, 1.132563, 0.343427, 0.330518, 0.411982, 0.343428, 0.362647, 0.411980, 987.981447, 4.174120, 999.999765, 0.242017, 0.234288, 0.296306, 999.998025, 14.421032, 999.999744, 1.038752, 0.098000, 0.912732, 0.917431, 62.471308, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B07B-B/SUB09.AIM, 0.302648, 0.412470, 0.406353, 0.428720, 1.063340, 1.008604, 1.205739, 0.377262, 0.356005, 0.433494, 0.377262, 0.356840, 0.433493, 999.997535, 26.904868, 999.999882, 0.267426, 0.251383, 0.310138, 999.950329, 996.725415, 998.000991, 1.230363, 0.098000, 1.055209, 1.054686, 201.736190, 5700, 0.018000
