1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB00.AIM, 0.233423, 0.193557, 0.193242, 0.168679, 0.357059, 0.360369, 0.298331, 0.123108, 0.125159, 0.102508, 0.163550, 0.155847, 0.134764, 0.957449, 1.076006, 0.819793, 0.116801, 0.109757, 0.095656, 0.984041, 1.135656, 0.844956, 0.251150, 0.098006, 0.489288, 0.492661, 34.420438, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB01.AIM, 0.232821, 0.190259, 0.191542, 0.161796, 0.341771, 0.348649, 0.277571, 0.116179, 0.119488, 0.094499, 0.171546, 0.164299, 0.133711, 0.821481, 0.901215, 0.696589, 0.126892, 0.118416, 0.095888, 0.821700, 0.916169, 0.707786, 0.315770, 0.152485, 0.092357, 0.092117, 12.396191, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB02.AIM, 0.216483, 0.197798, 0.199535, 0.160250, 0.368932, 0.375192, 0.276594, 0.127071, 0.129542, 0.094434, 0.165143, 0.164861, 0.128647, 1.029867, 1.086424, 0.725273, 0.119379, 0.118759, 0.092926, 1.063878, 1.129298, 0.743255, 0.366384, 0.213588, 0.086047, 0.125652, 0.954796, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB03.AIM, 0.229633, 0.198012, 0.199360, 0.159460, 0.372408, 0.378117, 0.276561, 0.128663, 0.131277, 0.094433, 0.164570, 0.161084, 0.128249, 1.061565, 1.167070, 0.727818, 0.116671, 0.113386, 0.091434, 1.113458, 1.252149, 0.747731, 0.236808, 0.098006, 1.967348, 2.108749, 29.478652, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB04.AIM, 0.240803, 0.196390, 0.197866, 0.160832, 0.365355, 0.368248, 0.278907, 0.125129, 0.126158, 0.094804, 0.172131, 0.172914, 0.133605, 0.941532, 0.952845, 0.703681, 0.123795, 0.124016, 0.095661, 0.954888, 0.968419, 0.711445, 0.324352, 0.146996, 0.100699, 0.100614, 12.319765, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB05.AIM, 0.246718, 0.197975, 0.200059, 0.161846, 0.366880, 0.368872, 0.282950, 0.126058, 0.126518, 0.096600, 0.170346, 0.174614, 0.132386, 0.965954, 0.945184, 0.734582, 0.121070, 0.124347, 0.092887, 0.983425, 0.961118, 0.753457, 0.329648, 0.098005, 1.730810, 8.149436, 9.360878, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB06.AIM, 0.267439, 0.193174, 0.195264, 0.155972, 0.353374, 0.357932, 0.268020, 0.121694, 0.123703, 0.090939, 0.162518, 0.160852, 0.130731, 0.944389, 0.992728, 0.660629, 0.112872, 0.110249, 0.091520, 0.970754, 1.041715, 0.668402, 0.277381, 0.098000, 0.574508, 0.577075, 56.490378, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB07.AIM, 0.273136, 0.194586, 0.197205, 0.158176, 0.353995, 0.361098, 0.272275, 0.121461, 0.124747, 0.092126, 0.167538, 0.163298, 0.136096, 0.908450, 0.991647, 0.655328, 0.117174, 0.112476, 0.095718, 0.922742, 1.028630, 0.659823, 0.270009, 0.098000, 0.290282, 13.907752, 3.597654, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB08.AIM, 0.290391, 0.191803, 0.194098, 0.160159, 0.341675, 0.347633, 0.273515, 0.116427, 0.118947, 0.092249, 0.172831, 0.170932, 0.142679, 0.812248, 0.850204, 0.632036, 0.121309, 0.118534, 0.100463, 0.815831, 0.861367, 0.632434, 0.375469, 0.098000, 1.820348, 1.892788, 33.118077, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB09.AIM, 0.316883, 0.183274, 0.185133, 0.154127, 0.318634, 0.325553, 0.259248, 0.107706, 0.110506, 0.086986, 0.171921, 0.169596, 0.139424, 0.715701, 0.752190, 0.583675, 0.120967, 0.117770, 0.097160, 0.712816, 0.753155, 0.581936, 0.255241, 0.098037, 2.930131, 0.114923, 108.770310, 5700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/B03B-T/SUB10.AIM, 0.337911, 0.175443, 0.177166, 0.149357, 0.299860, 0.308796, 0.250300, 0.101265, 0.105025, 0.083740, 0.163802, 0.158403, 0.136052, 0.666870, 0.723006, 0.559839, 0.113144, 0.107687, 0.094368, 0.665570, 0.727558, 0.556829, 0.302456, 0.098000, 1.542791, 1.615707, 32.513587, 6300, 0.018000
