1:filename, 2:phi_2, 3:l_c_x, 4:l_c_y, 5:l_c_z, 6:d_sph_x, 7:d_sph_y, 8:d_sph_z, 9:l_ex_x, 10:l_ex_y, 11:l_ex_z, 12:xi_ts_x, 13:xi_ts_y, 14:xi_ts_z, 15:d_ts_x, 16:d_ts_y, 17:d_ts_z, 18:xi_grf_x, 19:xi_grf_y, 20:xi_grf_z, 21:d_grf_x, 22:d_grf_y, 23:d_grf_z, 24:d_shs, 25:tau, 26:l_ex_tilde, 27:xi_ts_tilde, 28:l_ts_tilde, 29:pos-z, 30:el-size
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB00.AIM, 0.296110, 0.279509, 0.276550, 0.266160, 0.534892, 0.520213, 0.536103, 0.182161, 0.176671, 0.188712, 0.270253, 0.267689, 0.209061, 1.280856, 1.227462, 2.266502, 0.194665, 0.193870, 0.137597, 1.266680, 1.210433, 3.482940, 0.621790, 0.214448, 0.132239, 0.310136, 1.236947, 300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB01.AIM, 0.291394, 0.290774, 0.287317, 0.271694, 0.572482, 0.553354, 0.559351, 0.196148, 0.187577, 0.196501, 0.274443, 0.284421, 0.217408, 1.449279, 1.307199, 2.380410, 0.194742, 0.209431, 0.142117, 1.450391, 1.283948, 4.465586, 0.692545, 0.271334, 0.128419, 1.659766, 1.185894, 900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB02.AIM, 0.291341, 0.292799, 0.292216, 0.269725, 0.581615, 0.580977, 0.558699, 0.199025, 0.199213, 0.195885, 0.278579, 0.274616, 0.216069, 1.474095, 1.496110, 2.402062, 0.198937, 0.194678, 0.140881, 1.470950, 1.500979, 5.051920, 0.712474, 0.271378, 0.131842, 1.696106, 1.227549, 1500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB03.AIM, 0.277148, 0.303772, 0.304679, 0.283132, 0.620038, 0.637394, 0.601761, 0.211848, 0.220473, 0.211622, 0.289712, 0.271343, 0.226810, 1.622073, 1.957183, 3.059744, 0.208914, 0.186805, 0.151042, 1.617644, 2.102021, 15.008071, 0.585506, 0.128505, 0.205046, 0.205044, 119.433959, 2100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB04.AIM, 0.297508, 0.410232, 0.407920, 0.392072, 1.015572, 0.979498, 1.005468, 0.362370, 0.345687, 0.357929, 0.362370, 0.360172, 0.357954, 999.860797, 6.317656, 943.661772, 0.257181, 0.244277, 0.254761, 999.942020, 954.844992, 997.271627, 0.921966, 0.098000, 0.585110, 0.585187, 237.274624, 2700, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB05.AIM, 0.338518, 0.531559, 0.515686, 0.507876, 1.273393, 1.156530, 1.280991, 0.459025, 0.410060, 0.462752, 0.459029, 0.472572, 0.462753, 925.827206, 4.154842, 1000.000000, 0.318954, 0.305203, 0.324026, 988.506805, 5.502404, 995.236951, 1.273894, 0.114793, 0.459667, 0.459672, 641.326063, 3300, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB06.AIM, 0.415401, 0.549164, 0.532615, 0.513895, 1.886332, 1.767389, 1.292121, 0.638083, 0.607673, 0.448306, 0.638083, 0.607671, 0.517427, 999.999971, 999.999940, 4.568032, 0.450275, 0.429178, 0.331415, 965.175298, 975.084857, 6.045439, 2.316351, 0.098000, 0.816520, 0.816643, 370.665424, 3900, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB07.AIM, 0.432651, 0.468701, 0.465175, 0.441379, 1.487652, 1.560350, 1.094813, 0.537087, 0.559001, 0.378688, 0.537081, 0.558988, 0.426383, 999.999889, 999.999758, 4.265205, 0.376461, 0.398641, 0.267940, 984.250488, 986.677777, 7.909094, 2.208779, 0.098000, 0.999057, 1.005085, 63.361888, 4500, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB08.AIM, 0.403315, 0.444922, 0.444011, 0.417679, 1.078258, 1.093584, 0.921465, 0.402018, 0.402140, 0.329439, 0.402016, 0.402138, 0.340430, 999.999730, 999.971321, 6.624321, 0.277032, 0.277034, 0.224079, 999.501947, 996.657139, 776.651782, 1.329638, 0.098000, 0.481503, 0.481512, 928.442252, 5100, 0.018000
/home/loewe/sph/projects/152_ASMEx/data/ct/A05A-B/SUB09.AIM, 0.365180, 0.449588, 0.455739, 0.444405, 1.073555, 1.137316, 1.035290, 0.412093, 0.423172, 0.374734, 0.412090, 0.423169, 0.374734, 999.999888, 999.999947, 999.996753, 0.286133, 0.295462, 0.259140, 981.540181, 999.708912, 999.999999, 1.662561, 0.098000, 1.043874, 1.043873, 355.135769, 5700, 0.018000
